,school,sex,age,address,parent_living_status,mother_edu,father_edu,mother_job,father_job,enrollment_reason,guardian,travel_time,weekly_study_time,failures,school_support,family_support,extra_paid_classes,activity_participation,higher_education_plan,internet,romantic,family_relations,free_time,out_w/_friends,weekday_alcohol,weekend_alcohol,health,absences,first_period_grade,second_period_grade,final_grade,subject
998,Mousinho da Silveira,F,18,urban,together,2,2,other,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,1,3,1,1,1,2,4,8,8,10,portuguese
999,Mousinho da Silveira,F,18,urban,together,2,2,services,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,5,4,5,1,4,3,0,11,12,13,portuguese
1000,Mousinho da Silveira,F,18,rural,apart,4,2,teacher,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,5,3,1,1,1,5,0,5,0,0,portuguese
1001,Mousinho da Silveira,F,18,urban,together,1,1,at_home,services,course,mother,3,2,1,no,no,no,no,no,no,no,4,4,2,1,2,2,2,9,10,10,portuguese
1002,Mousinho da Silveira,F,19,urban,together,1,1,at_home,services,other,father,2,1,1,no,no,no,no,no,no,no,5,5,5,2,3,2,0,5,0,0,portuguese
1003,Mousinho da Silveira,F,17,urban,together,4,2,teacher,other,course,father,2,4,0,no,no,no,no,yes,yes,yes,4,2,3,3,1,5,0,18,18,18,portuguese
1004,Mousinho da Silveira,F,17,rural,apart,2,1,services,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,5,3,3,1,2,2,5,11,11,12,portuguese
1005,Mousinho da Silveira,F,18,urban,apart,1,1,at_home,services,course,mother,1,2,0,no,no,no,no,yes,no,yes,5,2,3,1,2,3,2,8,10,11,portuguese
1006,Mousinho da Silveira,F,18,urban,together,1,2,at_home,at_home,course,father,2,2,0,no,yes,no,no,no,no,no,4,1,1,1,1,4,0,11,11,12,portuguese
1007,Mousinho da Silveira,F,19,rural,apart,1,1,at_home,at_home,course,other,2,2,3,no,yes,no,yes,no,no,yes,3,5,4,1,4,1,0,8,0,0,portuguese
1008,Mousinho da Silveira,F,18,rural,together,2,2,services,other,home,mother,2,3,0,no,no,no,no,yes,yes,yes,4,2,1,1,1,4,5,14,14,15,portuguese
1009,Mousinho da Silveira,M,17,rural,together,4,3,services,other,home,mother,2,2,1,no,yes,yes,yes,yes,yes,yes,4,5,5,1,3,2,4,10,11,11,portuguese
1010,Mousinho da Silveira,F,18,urban,together,3,3,services,services,course,father,1,2,0,no,yes,no,no,yes,no,yes,5,3,4,1,1,5,0,10,10,10,portuguese
1011,Mousinho da Silveira,F,17,rural,together,4,4,teacher,services,other,father,2,2,0,no,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,2,12,12,12,portuguese
1012,Mousinho da Silveira,F,17,urban,apart,3,2,services,other,reputation,mother,2,2,0,no,no,no,no,yes,no,yes,1,2,3,1,2,5,0,15,14,15,portuguese
1013,Mousinho da Silveira,M,18,urban,together,1,1,other,services,home,father,2,1,0,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,2,14,13,14,portuguese
1014,Mousinho da Silveira,F,18,urban,together,1,1,at_home,services,course,father,2,3,0,no,no,no,no,yes,yes,no,5,3,2,1,1,4,0,19,17,18,portuguese
1015,Mousinho da Silveira,F,18,rural,apart,1,2,at_home,other,course,mother,3,2,0,no,no,no,no,yes,no,yes,4,3,4,1,4,5,0,16,15,15,portuguese
1016,Mousinho da Silveira,F,18,urban,together,3,3,services,services,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,4,3,2,1,3,3,6,13,12,13,portuguese
1017,Mousinho da Silveira,F,17,urban,together,4,4,at_home,at_home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,2,3,4,1,1,1,4,15,14,15,portuguese
1018,Mousinho da Silveira,F,17,rural,together,1,2,other,services,course,father,2,2,0,no,no,no,no,yes,no,no,3,2,2,1,2,3,0,13,13,13,portuguese
1019,Mousinho da Silveira,M,18,rural,together,1,3,at_home,other,course,mother,2,2,0,no,yes,yes,no,yes,no,no,3,3,4,2,4,3,0,8,10,9,portuguese
1020,Mousinho da Silveira,M,18,urban,together,4,4,teacher,services,other,mother,2,3,0,no,no,no,no,yes,yes,yes,4,2,2,2,2,5,0,15,16,16,portuguese
1021,Mousinho da Silveira,F,17,rural,together,1,1,other,services,reputation,mother,3,1,1,no,yes,no,no,yes,yes,yes,5,2,1,1,2,1,0,8,8,9,portuguese
1022,Mousinho da Silveira,F,18,urban,together,2,3,at_home,services,course,father,2,1,0,no,yes,no,no,yes,yes,yes,5,2,3,1,2,4,0,10,10,10,portuguese
1023,Mousinho da Silveira,F,18,rural,together,4,4,other,teacher,other,father,3,2,0,no,yes,no,no,yes,yes,yes,3,2,2,4,2,5,0,7,5,0,portuguese
1024,Mousinho da Silveira,M,18,rural,together,1,2,at_home,services,other,father,3,1,0,no,yes,no,yes,no,yes,yes,4,3,3,2,3,3,3,9,10,10,portuguese
1025,Mousinho da Silveira,F,17,urban,together,2,2,other,at_home,home,mother,1,3,0,no,no,no,yes,yes,no,yes,3,4,3,1,1,3,8,10,11,12,portuguese
1026,Mousinho da Silveira,F,17,rural,together,1,2,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,no,3,5,5,1,3,1,4,7,8,9,portuguese
1027,Mousinho da Silveira,F,18,rural,together,4,4,other,other,reputation,mother,2,3,0,no,no,no,no,yes,yes,no,5,4,4,1,1,1,0,15,17,17,portuguese
1028,Mousinho da Silveira,F,18,rural,together,1,1,other,other,home,mother,4,3,0,no,no,no,no,yes,yes,no,4,3,2,1,2,4,4,10,11,12,portuguese
1029,Mousinho da Silveira,F,19,rural,together,1,1,at_home,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,4,3,3,1,1,3,4,7,8,9,portuguese
1030,Mousinho da Silveira,F,18,rural,together,4,4,teacher,services,course,mother,1,2,0,no,no,no,yes,yes,yes,no,5,4,3,3,4,2,1,13,14,14,portuguese
1031,Mousinho da Silveira,F,18,urban,together,3,3,other,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,4,1,3,1,2,1,1,16,16,16,portuguese
1032,Mousinho da Silveira,F,17,rural,together,3,1,at_home,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,no,4,5,4,2,3,1,10,8,9,9,portuguese
1033,Mousinho da Silveira,M,18,urban,together,4,4,teacher,teacher,home,father,1,2,0,no,no,no,yes,yes,yes,no,3,2,4,1,4,2,4,17,18,19,portuguese
1034,Mousinho da Silveira,M,18,rural,together,2,1,other,other,other,mother,2,1,0,no,no,no,yes,yes,yes,yes,4,4,3,1,3,5,0,7,7,0,portuguese
1035,Mousinho da Silveira,M,17,urban,together,2,3,other,services,home,father,2,2,0,no,no,no,yes,yes,yes,no,4,4,3,1,1,3,4,14,15,16,portuguese
1036,Mousinho da Silveira,M,19,rural,together,1,1,other,services,other,mother,2,1,1,no,no,no,no,yes,no,no,4,3,2,1,3,5,0,5,8,0,portuguese
1037,Mousinho da Silveira,M,18,rural,together,4,2,other,other,home,father,2,1,1,no,no,yes,no,yes,no,no,5,4,3,4,3,3,0,7,7,0,portuguese
1038,Mousinho da Silveira,F,18,rural,together,2,2,at_home,other,other,mother,2,3,0,no,no,no,no,yes,no,no,5,3,3,1,3,4,0,14,17,15,portuguese
1039,Mousinho da Silveira,F,17,urban,together,4,3,teacher,other,other,mother,2,2,0,no,no,no,no,yes,yes,no,5,5,4,1,1,1,0,6,9,11,portuguese
1040,Mousinho da Silveira,F,18,rural,together,4,4,teacher,at_home,reputation,mother,3,1,0,no,yes,no,yes,yes,yes,yes,4,4,3,2,2,5,4,7,9,10,portuguese
1041,Mousinho da Silveira,F,19,rural,together,2,3,services,other,course,mother,1,3,1,no,no,no,yes,yes,yes,no,5,4,2,1,2,5,4,10,11,10,portuguese
1042,Mousinho da Silveira,F,18,urban,together,3,1,teacher,services,course,mother,1,2,0,no,yes,no,no,yes,yes,no,4,3,4,1,1,1,4,15,15,16,portuguese
1043,Mousinho da Silveira,F,18,urban,together,1,1,other,other,course,mother,2,2,0,no,no,no,yes,yes,no,no,1,1,1,1,1,5,6,11,12,9,portuguese
1044,Mousinho da Silveira,M,17,urban,together,3,1,services,services,course,mother,2,1,0,no,no,no,no,yes,yes,no,2,4,5,3,4,2,6,10,10,10,portuguese
1045,Mousinho da Silveira,M,18,rural,together,3,2,services,other,course,mother,3,1,0,no,no,no,no,yes,yes,no,4,4,1,3,4,5,4,10,11,11,portuguese
1046,Gabriel Pereira,F,18,urban,apart,4,4,at_home,teacher,course,mother,2,2,0,yes,no,no,no,yes,no,no,4,3,4,1,1,3,4,0,11,11,portuguese
1047,Mousinho da Silveira,F,16,rural,together,2,2,other,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,no,4,4,4,1,1,5,0,12,12,12,portuguese
